,Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss
424,0,48,8,99,0.5858585858585859,0.01367842685431242
425,0,48,2,46,0.8043478260869565,0.021262293681502342
426,0,48,5,19,0.8421052631578947,0.026845568791031837
427,0,48,4,20,0.55,0.06511842459440231
428,0,48,0,79,0.7848101265822784,0.011746993288397789
429,0,48,7,28,0.6428571428571429,0.03404052183032036
430,0,48,3,17,0.6470588235294118,0.05561115965247154
431,0,48,6,29,0.034482758620689655,0.06699038296937943
432,0,48,1,11,1.0,0.0339014045894146
433,0,49,7,67,0.5671641791044776,0.015694042667746544
434,0,49,0,33,0.7575757575757576,0.026621339842677116
435,0,49,3,75,0.64,0.014376127161085606
436,0,49,6,90,0.022222222222222223,0.02117534913122654
437,0,49,8,100,0.6,0.013353514485061169
438,0,49,5,36,0.8611111111111112,0.01723582111299038
439,0,49,4,19,0.21052631578947367,0.0850803405046463
440,0,49,1,13,0.7692307692307693,0.034933723509311676
441,0,49,2,9,0.6666666666666666,0.1110110953450203
442,1,0,1,77,0.0,0.0607735700905323
443,1,0,8,67,0.0,0.07313334196805954
444,1,0,2,30,0.0,0.38108518719673157
445,1,0,5,21,0.0,0.40770021080970764
446,1,0,4,101,0.13861386138613863,0.04669656231999397
447,1,0,7,48,0.0,0.1413324624300003
448,1,0,3,15,0.0,0.3104451596736908
449,1,0,6,13,0.0,0.5273280739784241
450,1,1,5,124,0.8709677419354839,0.002114329719915986
451,1,1,0,127,0.8267716535433071,0.004549590405076742
452,1,1,2,68,0.6764705882352942,0.014057133346796036
453,1,1,4,13,0.7692307692307693,0.051904406398534775
454,1,1,3,40,0.775,0.015463927760720253
455,1,1,1,3,1.0,0.012326314114034176
456,1,2,8,114,0.8245614035087719,0.006222630850970745
457,1,2,7,21,0.9047619047619048,0.01620946265757084
458,1,2,5,31,1.0,0.0039133839309215546
459,1,2,2,134,0.7014925373134329,0.006284727714955807
460,1,2,4,8,1.0,0.06840796768665314
461,1,2,3,53,0.8490566037735849,0.011833812110126019
462,1,2,1,21,0.9523809523809523,0.00535992905497551
463,1,2,0,12,1.0,0.014518343843519688
464,1,2,6,4,0.25,0.3315461277961731
465,1,3,2,3,0.6666666666666666,0.3453981876373291
466,1,3,1,95,0.9789473684210527,0.0008631545351818204
467,1,3,8,47,0.8723404255319149,0.010938520543277264
468,1,3,7,8,0.875,0.042113643139600754
469,1,3,3,2,0.5,0.3243803381919861
470,1,3,9,5,0.8,0.13281723856925964
471,1,3,4,9,0.6666666666666666,0.07868844270706177
472,1,3,5,2,1.0,0.1418922245502472
473,1,3,0,3,0.6666666666666666,0.4861828088760376
474,1,3,6,1,0.0,1.2303097248077393
475,1,4,4,57,0.6491228070175439,0.015027969144284725
476,1,4,3,13,0.6153846153846154,0.07127999514341354
477,1,4,7,16,0.9375,0.01652739942073822
478,1,4,6,63,0.1111111111111111,0.02625080570578575
479,1,4,0,34,0.8235294117647058,0.0214704480022192
480,1,4,8,22,0.6363636363636364,0.036662086844444275
481,1,4,5,75,0.9066666666666666,0.0033611503895372152
482,1,4,9,40,0.775,0.016699954867362976
483,1,4,1,5,1.0,0.007791593670845032
484,1,4,2,3,0.6666666666666666,0.18553990125656128
485,1,5,9,70,0.7285714285714285,0.009218583814799786
486,1,5,1,59,0.9491525423728814,0.003412123303860426
487,1,5,7,23,0.9130434782608695,0.01201588287949562
488,1,5,4,38,0.7894736842105263,0.017598073929548264
489,1,5,6,19,0.05263157894736842,0.09634055942296982
490,1,5,3,10,0.8,0.057816244661808014
491,1,5,0,26,0.7692307692307693,0.02466273121535778
492,1,5,2,17,0.7647058823529411,0.058749862015247345
493,1,5,5,60,0.8833333333333333,0.006628958974033594
494,1,5,8,5,1.0,0.07775364816188812
495,1,6,7,103,0.883495145631068,0.0039627826772630215
496,1,6,0,36,0.8611111111111112,0.012473169714212418
497,1,6,1,65,0.8769230769230769,0.006312969606369734
498,1,6,5,88,0.875,0.0031473063863813877
499,1,6,3,36,0.75,0.020123191177845
500,1,6,2,22,0.5454545454545454,0.04581654444336891
501,1,6,4,10,0.7,0.06381513178348541
502,1,7,6,36,0.1111111111111111,0.05537201091647148
503,1,7,1,113,0.8938053097345132,0.002661846810951829
504,1,7,7,21,0.6666666666666666,0.03031407669186592
505,1,7,8,150,0.8333333333333334,0.004250757861882448
506,1,7,0,41,0.6829268292682927,0.02433144859969616
507,1,7,5,4,1.0,0.042450178414583206
508,1,7,4,4,0.5,0.20622169971466064
509,1,7,2,4,1.0,0.23904412984848022
510,1,7,3,10,0.9,0.05217432975769043
511,1,8,4,112,0.8303571428571429,0.00635541183874011
512,1,8,7,65,0.8461538461538461,0.005907032638788223
513,1,8,2,41,0.6585365853658537,0.02549235336482525
514,1,8,0,75,0.8133333333333334,0.007031755521893501
515,1,8,3,13,0.8461538461538461,0.05707516148686409
516,1,8,5,21,0.9523809523809523,0.00913515966385603
517,1,8,1,12,0.8333333333333334,0.03463859111070633
518,1,8,8,8,0.875,0.09282248467206955
