Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss,Comsume_time
0,37,2,35,0.0,0.07946415990591049,0.30100107192993164
0,37,5,24,0.041666666666666664,0.1316823959350586,0.30100107192993164
0,38,9,14,0.0,0.21182218194007874,0.30100107192993164
0,38,0,31,0.0,0.17865855991840363,0.30100107192993164
0,38,2,11,0.0,0.25046467781066895,0.30100107192993164
0,38,1,31,0.0,0.0731140524148941,0.30100107192993164
0,38,5,10,0.1,0.3343886733055115,0.30100107192993164
0,38,6,23,0.0,0.1333663910627365,0.30100107192993164
0,38,3,38,0.0,0.18225419521331787,0.30100107192993164
0,38,4,1,0.0,2.635279655456543,0.30100107192993164
0,38,8,32,0.8125,0.02316335216164589,0.30100107192993164
0,38,7,6,0.0,0.6891027092933655,0.30100107192993164
0,39,1,24,0.20833333333333334,0.07371879369020462,0.30100107192993164
0,39,5,14,0.0,0.24658766388893127,0.30100107192993164
0,39,7,58,0.0,0.07389958947896957,0.30100107192993164
0,39,4,49,0.12244897959183673,0.04660501703619957,0.30100107192993164
0,39,6,45,0.0,0.06778182089328766,0.30100107192993164
0,39,9,17,0.0,0.18901678919792175,0.30100107192993164
0,39,0,21,0.0,0.24556666612625122,0.30100107192993164
0,39,2,24,0.0,0.11570870131254196,0.30100107192993164
0,39,8,17,0.8235294117647058,0.06096390262246132,0.30100107192993164
0,39,3,7,0.0,0.7951288819313049,0.30100107192993164
0,40,2,56,0.0,0.05027603730559349,0.30100107192993164
0,40,8,35,0.8571428571428571,0.024262573570013046,0.30100107192993164
0,40,9,54,0.0,0.05475132539868355,0.30100107192993164
0,40,7,34,0.0,0.12354560196399689,0.30100107192993164
0,40,1,31,0.22580645161290322,0.0653880313038826,0.30100107192993164
0,40,4,4,0.0,0.516038715839386,0.30100107192993164
0,40,0,4,0.0,1.2803014516830444,0.30100107192993164
0,40,3,3,0.0,2.36333966255188,0.30100107192993164
0,40,6,1,0.0,3.720689296722412,0.30100107192993164
0,41,8,62,0.8709677419354839,0.013052492402493954,0.30100107192993164
0,41,6,3,0.0,1.0349174737930298,0.30100107192993164
0,41,2,47,0.0,0.05803965404629707,0.30100107192993164
0,41,0,10,0.0,0.5501589179039001,0.30100107192993164
0,41,9,24,0.0,0.11885488778352737,0.30100107192993164
0,41,3,11,0.0,0.5414177179336548,0.30100107192993164
0,41,5,7,0.0,0.3511946499347687,0.30100107192993164
0,41,7,7,0.0,0.6275572776794434,0.30100107192993164
0,41,4,2,0.5,0.9500723481178284,0.30100107192993164
0,42,2,33,0.0,0.08177422732114792,0.30100107192993164
0,42,9,94,0.0,0.03312144801020622,0.30100107192993164
0,42,0,131,0.0,0.04252530261874199,0.30100107192993164
0,42,5,56,0.0,0.057490233331918716,0.30100107192993164
0,42,7,2,0.0,1.7822506427764893,0.30100107192993164
0,42,1,58,0.06896551724137931,0.03606930375099182,0.30100107192993164
0,42,3,2,0.0,3.6201071739196777,0.30100107192993164
0,42,4,31,0.16129032258064516,0.07872065156698227,0.30100107192993164
0,42,8,3,1.0,0.07754243165254593,0.30100107192993164
0,42,6,29,0.0,0.11377756297588348,0.30100107192993164
0,43,1,33,0.09090909090909091,0.06518104672431946,0.30100107192993164
0,43,9,32,0.0,0.09383390098810196,0.30100107192993164
0,43,4,92,0.17391304347826086,0.024227513000369072,0.30100107192993164
0,43,6,57,0.0,0.05442732200026512,0.30100107192993164
0,43,0,20,0.0,0.2968437075614929,0.30100107192993164
0,43,3,8,0.0,0.8909083604812622,0.30100107192993164
0,43,7,26,0.0,0.15844009816646576,0.30100107192993164
0,43,5,6,0.0,0.5261708498001099,0.30100107192993164
0,43,8,5,0.8,0.17069867253303528,0.30100107192993164
0,43,2,4,0.0,0.7008326053619385,0.30100107192993164
0,44,5,37,0.0,0.09031325578689575,0.30100107192993164
0,44,4,63,0.20634920634920634,0.035622674971818924,0.30100107192993164
0,44,9,123,0.0,0.024294888600707054,0.30100107192993164
0,44,6,75,0.0,0.039716124534606934,0.30100107192993164
0,44,2,42,0.0,0.0646672397851944,0.30100107192993164
0,44,0,25,0.0,0.23166485130786896,0.30100107192993164
0,44,7,10,0.0,0.4657507836818695,0.30100107192993164
0,44,1,37,0.13513513513513514,0.05319210886955261,0.30100107192993164
0,44,8,4,1.0,0.2075660675764084,0.30100107192993164
0,44,3,12,0.0,0.5227223634719849,0.30100107192993164
0,45,2,148,0.0,0.01825893670320511,0.30100107192993164
0,45,1,102,0.06862745098039216,0.019419260323047638,0.30100107192993164
